Date,Location,New Cases,New Deaths,New Recovered,Island,Area (km2),Population,Population Density,New Cases per Million,Total Cases per Million,New Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
12/10/2021,Papua Barat,3,0,1,Papua,102955,1140701,11.08,2.63,20543.51,0,0.0152,0.9722,0.38,1
12/10/2021,Riau,4,0,9,Sumatera,87024,6074100,69.8,0.66,21213.68,0,0.0319,0.9653,,1
12/10/2021,Sulawesi Barat,1,0,0,Sulawesi,16787,1559984,92.93,0.64,7921.88,0,0.028,0.9716,,1
12/10/2021,Sulawesi Selatan,0,0,5,Sulawesi,46717,9426885,201.78,0,11661.96,0,0.0204,0.9794,0,1
12/10/2021,Sulawesi Tengah,7,0,2,Sulawesi,61841,2955567,47.79,2.37,15963.43,0,0.034,0.9652,0.64,1
12/10/2021,Sulawesi Tenggara,0,0,10,Sulawesi,38068,2635461,69.23,0,7650.27,0,0.0261,0.9721,1,1
12/10/2021,Sulawesi Utara,4,0,1,Sulawesi,13892,2641884,190.17,1.51,13152.36,0,0.0306,0.9666,1.33,0
12/10/2021,Sumatera Barat,2,0,2,Sumatera,42013,5519245,131.37,0.36,16281.21,0,0.0239,0.9756,,1
12/10/2021,Sumatera Selatan,4,0,0,Sumatera,91592,8217551,89.72,0.49,7296.21,0,0.0512,0.948,4,1
12/10/2021,Sumatera Utara,1,0,5,Sumatera,72981,14874889,203.82,0.07,7131.15,0,0.0272,0.9721,0.33,1
12/11/2021,Aceh,0,0,1,Sumatera,57956,5247257,90.54,0,7322.3,0,0.0538,0.9461,1,1
12/11/2021,Bali,2,0,9,Nusa Tenggara,5780,4216171,729.43,0.47,27111.33,0,0.0354,0.9632,0.67,0
12/11/2021,Banten,7,0,3,Jawa,9663,10722374,1109.64,0.65,12379.72,0,0.0203,0.9793,1.75,0
12/11/2021,Bengkulu,0,0,5,Sumatera,19919,1999539,100.38,0,11554.66,0,0.0205,0.9793,1,1
12/11/2021,DKI Jakarta,32,0,42,Jawa,664,10846145,16334.31,2.95,79692.65,0,0.0157,0.984,1.23,1
12/11/2021,Daerah Istimewa Yogyakarta,18,0,29,Jawa,3133,3631015,1158.9,4.96,43213.81,0,0.0336,0.9641,1.13,1
12/11/2021,Gorontalo,2,0,1,Sulawesi,11257,1180651,104.88,1.69,10026.67,0,0.0389,0.9609,,1
12/11/2021,Jambi,0,0,0,Sumatera,50058,3493357,69.79,0,8522.46,0,0.0263,0.9733,1,1
12/11/2021,Jawa Barat,39,0,19,Jawa,35378,45161325,1276.55,0.86,15684.15,0,0.0208,0.9781,0.89,1
12/11/2021,Jawa Tengah,18,3,8,Jawa,32801,36364072,1108.64,0.49,13381.86,0.08,0.0624,0.9358,0.95,3
12/11/2021,Jawa Timur,22,2,19,Jawa,47803,40479023,846.78,0.54,9874.3,0.05,0.0743,0.9256,1.1,
12/11/2021,Kalimantan Barat,20,0,5,Kalimantan,147307,5422814,36.81,3.69,7671.85,0,0.0255,0.9734,1.54,1
12/11/2021,Kalimantan Selatan,0,0,0,Kalimantan,38744,4023049,103.84,0,17383.83,0,0.0342,0.9656,0,1
12/11/2021,Kalimantan Tengah,3,0,0,Kalimantan,153565,2570289,16.74,1.17,17756.76,0,0.0314,0.9675,0.6,1
12/11/2021,Kalimantan Timur,2,0,1,Kalimantan,129067,3552191,27.52,0.56,44556.44,0,0.0344,0.9654,2,1
12/11/2021,Kalimantan Utara,1,0,0,Kalimantan,75468,648407,8.59,1.54,55352.58,0,0.0226,0.977,1,1
12/11/2021,Kepulauan Bangka Belitung,0,0,3,Sumatera,16424,1379767,84.01,0,37919.45,0,0.0279,0.9713,0,1
12/11/2021,Kepulauan Riau,0,0,0,Sumatera,8202,1929400,235.24,0,27929.41,0,0.0324,0.9673,1,1
12/11/2021,Lampung,1,0,1,Sumatera,34624,9095591,262.7,0.11,5467.04,0,0.0776,0.9112,,1
12/11/2021,Maluku,0,0,0,Maluku,46914,1847097,39.37,0,7898.34,0,0.018,0.9817,1,1
12/11/2021,Maluku Utara,0,0,0,Maluku,31983,1307803,40.89,0,9255.98,0,0.025,0.9744,0,1
12/11/2021,Nusa Tenggara Barat,0,0,0,Nusa Tenggara,18572,5270247,283.77,0,5272.43,0,0.0293,0.9679,0,1
12/11/2021,Nusa Tenggara Timur,21,0,13,Nusa Tenggara,48718,5411321,111.07,3.88,11854.96,0,0.0209,0.9767,4.2,1
12/11/2021,Papua,2,0,0,Papua,319036,4340348,13.6,0.46,7915.49,0,0.0163,0.9796,,1
12/11/2021,Papua Barat,4,0,0,Papua,102955,1140701,11.08,3.51,20547.01,0,0.0152,0.9721,1.33,1
12/11/2021,Riau,2,0,7,Sumatera,87024,6074100,69.8,0.33,21214.01,0,0.0319,0.9653,0.5,1
12/11/2021,Sulawesi Barat,1,0,0,Sulawesi,16787,1559984,92.93,0.64,7922.52,0,0.028,0.9715,1,1
12/11/2021,Sulawesi Selatan,10,0,6,Sulawesi,46717,9426885,201.78,1.06,11663.03,0,0.0204,0.9793,,1
12/11/2021,Sulawesi Tengah,2,0,0,Sulawesi,61841,2955567,47.79,0.68,15964.11,0,0.034,0.9651,0.29,1
12/11/2021,Sulawesi Tenggara,4,0,1,Sulawesi,38068,2635461,69.23,1.52,7651.79,0,0.0261,0.9719,,1
12/11/2021,Sulawesi Utara,8,0,1,Sulawesi,13892,2641884,190.17,3.03,13155.38,0,0.0306,0.9664,2,1
12/11/2021,Sumatera Barat,2,0,3,Sumatera,42013,5519245,131.37,0.36,16281.57,0,0.0239,0.9756,1,1
12/11/2021,Sumatera Selatan,2,0,5,Sumatera,91592,8217551,89.72,0.24,7296.46,0,0.0512,0.948,0.5,1
12/11/2021,Sumatera Utara,3,0,9,Sumatera,72981,14874889,203.82,0.2,7131.35,0,0.0272,0.9722,3,1
12/12/2021,Aceh,0,0,1,Sumatera,57956,5247257,90.54,0,7322.3,0,0.0538,0.9462,1,1
12/12/2021,Bali,3,1,4,Nusa Tenggara,5780,4216171,729.43,0.71,27112.04,0.24,0.0355,0.9633,1.5,
12/12/2021,Banten,7,0,3,Jawa,9663,10722374,1109.64,0.65,12380.37,0,0.0203,0.9793,1,1
12/12/2021,Bengkulu,0,0,0,Sumatera,19919,1999539,100.38,0,11554.66,0,0.0205,0.9793,1,1
12/12/2021,DKI Jakarta,32,0,39,Jawa,664,10846145,16334.31,2.95,79695.6,0,0.0157,0.984,1,1
12/12/2021,Daerah Istimewa Yogyakarta,10,0,23,Jawa,3133,3631015,1158.9,2.75,43216.57,0,0.0336,0.9642,0.56,1
12/12/2021,Gorontalo,0,0,0,Sulawesi,11257,1180651,104.88,0,10026.67,0,0.0389,0.9609,0,1
12/12/2021,Jambi,0,0,0,Sumatera,50058,3493357,69.79,0,8522.46,0,0.0263,0.9733,1,1
12/12/2021,Jawa Barat,22,1,14,Jawa,35378,45161325,1276.55,0.49,15684.64,0.02,0.0208,0.9781,0.56,
12/12/2021,Jawa Tengah,10,0,28,Jawa,32801,36364072,1108.64,0.27,13382.14,0,0.0624,0.9359,0.56,0
12/12/2021,Jawa Timur,22,3,29,Jawa,47803,40479023,846.78,0.54,9874.84,0.07,0.0743,0.9256,1,1.5
12/12/2021,Kalimantan Barat,6,1,6,Kalimantan,147307,5422814,36.81,1.11,7672.95,0.18,0.0255,0.9734,0.3,
12/12/2021,Kalimantan Selatan,0,0,1,Kalimantan,38744,4023049,103.84,0,17383.83,0,0.0342,0.9656,1,1
12/12/2021,Kalimantan Tengah,0,0,1,Kalimantan,153565,2570289,16.74,0,17756.76,0,0.0314,0.9676,0,1
12/12/2021,Kalimantan Timur,0,0,6,Kalimantan,129067,3552191,27.52,0,44556.44,0,0.0344,0.9654,0,1
12/12/2021,Kalimantan Utara,3,0,0,Kalimantan,75468,648407,8.59,4.63,55357.21,0,0.0226,0.977,3,1
12/12/2021,Kepulauan Bangka Belitung,7,0,4,Sumatera,16424,1379767,84.01,5.07,37924.52,0,0.0279,0.9713,,1
12/12/2021,Kepulauan Riau,0,0,0,Sumatera,8202,1929400,235.24,0,27929.41,0,0.0324,0.9673,1,1
12/12/2021,Lampung,7,0,4,Sumatera,34624,9095591,262.7,0.77,5467.81,0,0.0776,0.9112,7,1
12/12/2021,Maluku,0,0,0,Maluku,46914,1847097,39.37,0,7898.34,0,0.018,0.9817,1,1
12/12/2021,Maluku Utara,0,0,0,Maluku,31983,1307803,40.89,0,9255.98,0,0.025,0.9744,1,1
12/12/2021,Nusa Tenggara Barat,0,0,0,Nusa Tenggara,18572,5270247,283.77,0,5272.43,0,0.0293,0.9679,1,1
12/12/2021,Nusa Tenggara Timur,6,0,4,Nusa Tenggara,48718,5411321,111.07,1.11,11856.07,0,0.0209,0.9767,0.29,1
12/12/2021,Papua,1,0,0,Papua,319036,4340348,13.6,0.23,7915.72,0,0.0163,0.9795,0.5,1
12/12/2021,Papua Barat,8,0,1,Papua,102955,1140701,11.08,7.01,20554.03,0,0.0152,0.9718,2,1
12/12/2021,Riau,5,0,1,Sumatera,87024,6074100,69.8,0.82,21214.83,0,0.0319,0.9653,2.5,1
12/12/2021,Sulawesi Barat,0,0,0,Sulawesi,16787,1559984,92.93,0,7922.52,0,0.028,0.9715,0,1
12/12/2021,Sulawesi Selatan,2,0,4,Sulawesi,46717,9426885,201.78,0.21,11663.24,0,0.0204,0.9794,0.2,1
12/12/2021,Sulawesi Tengah,6,0,4,Sulawesi,61841,2955567,47.79,2.03,15966.14,0,0.0339,0.9651,3,1
12/12/2021,Sulawesi Tenggara,0,0,1,Sulawesi,38068,2635461,69.23,0,7651.79,0,0.0261,0.972,0,1
12/12/2021,Sulawesi Utara,4,0,0,Sulawesi,13892,2641884,190.17,1.51,13156.9,0,0.0306,0.9663,0.5,1
12/12/2021,Sumatera Barat,1,0,1,Sumatera,42013,5519245,131.37,0.18,16281.76,0,0.0239,0.9756,0.5,1
12/12/2021,Sumatera Selatan,0,0,2,Sumatera,91592,8217551,89.72,0,7296.46,0,0.0512,0.9481,0,1
12/12/2021,Sumatera Utara,2,0,2,Sumatera,72981,14874889,203.82,0.13,7131.48,0,0.0272,0.9722,0.67,1
12/13/2021,Aceh,0,0,1,Sumatera,57956,5247257,90.54,0,7322.3,0,0.0538,0.9462,1,1
12/13/2021,Bali,5,1,14,Nusa Tenggara,5780,4216171,729.43,1.19,27113.23,0.24,0.0355,0.9633,1.67,1
12/13/2021,Banten,3,1,7,Jawa,9663,10722374,1109.64,0.28,12380.65,0.09,0.0203,0.9793,0.43,
12/13/2021,Bengkulu,0,0,0,Sumatera,19919,1999539,100.38,0,11554.66,0,0.0205,0.9793,1,1
12/13/2021,DKI Jakarta,16,0,40,Jawa,664,10846145,16334.31,1.48,79697.07,0,0.0157,0.984,0.5,1
12/13/2021,Daerah Istimewa Yogyakarta,5,0,15,Jawa,3133,3631015,1158.9,1.38,43217.94,0,0.0336,0.9642,0.5,1
12/13/2021,Gorontalo,0,0,0,Sulawesi,11257,1180651,104.88,0,10026.67,0,0.0389,0.9609,1,1
12/13/2021,Jambi,2,0,0,Sumatera,50058,3493357,69.79,0.57,8523.03,0,0.0263,0.9732,,1
12/13/2021,Jawa Barat,18,1,52,Jawa,35378,45161325,1276.55,0.4,15685.04,0.02,0.0208,0.9781,0.82,1
12/13/2021,Jawa Tengah,12,4,31,Jawa,32801,36364072,1108.64,0.33,13382.47,0.11,0.0624,0.9359,1.2,
12/13/2021,Jawa Timur,14,0,20,Jawa,47803,40479023,846.78,0.35,9875.19,0,0.0743,0.9257,0.64,0
12/13/2021,Kalimantan Barat,1,0,8,Kalimantan,147307,5422814,36.81,0.18,7673.14,0,0.0255,0.9736,0.17,0
12/13/2021,Kalimantan Selatan,0,0,2,Kalimantan,38744,4023049,103.84,0,17383.83,0,0.0342,0.9657,1,1
12/13/2021,Kalimantan Tengah,1,0,0,Kalimantan,153565,2570289,16.74,0.39,17757.15,0,0.0314,0.9675,,1
12/13/2021,Kalimantan Timur,3,0,6,Kalimantan,129067,3552191,27.52,0.84,44557.29,0,0.0344,0.9654,,1
12/13/2021,Kalimantan Utara,0,0,3,Kalimantan,75468,648407,8.59,0,55357.21,0,0.0226,0.977,0,1
12/13/2021,Kepulauan Bangka Belitung,0,0,13,Sumatera,16424,1379767,84.01,0,37924.52,0,0.0279,0.9715,0,1
12/13/2021,Kepulauan Riau,0,0,3,Sumatera,8202,1929400,235.24,0,27929.41,0,0.0324,0.9673,1,1
12/13/2021,Lampung,0,4,1,Sumatera,34624,9095591,262.7,0,5467.81,0.44,0.0777,0.9112,0,
12/13/2021,Maluku,0,0,1,Maluku,46914,1847097,39.37,0,7898.34,0,0.018,0.9818,1,1
12/13/2021,Maluku Utara,0,0,2,Maluku,31983,1307803,40.89,0,9255.98,0,0.025,0.9746,1,1
12/13/2021,Nusa Tenggara Barat,0,0,3,Nusa Tenggara,18572,5270247,283.77,0,5272.43,0,0.0293,0.968,1,1
12/13/2021,Nusa Tenggara Timur,5,1,29,Nusa Tenggara,48718,5411321,111.07,0.92,11856.99,0.18,0.0209,0.9771,0.83,
12/13/2021,Papua,0,0,0,Papua,319036,4340348,13.6,0,7915.72,0,0.0163,0.9795,0,1
12/13/2021,Papua Barat,7,0,0,Papua,102955,1140701,11.08,6.14,20560.16,0,0.0152,0.9715,0.88,1
12/13/2021,Riau,3,0,11,Sumatera,87024,6074100,69.8,0.49,21215.32,0,0.0319,0.9654,0.6,1
12/13/2021,Sulawesi Barat,0,0,0,Sulawesi,16787,1559984,92.93,0,7922.52,0,0.028,0.9715,1,1
12/13/2021,Sulawesi Selatan,0,0,3,Sulawesi,46717,9426885,201.78,0,11663.24,0,0.0204,0.9794,0,1
12/13/2021,Sulawesi Tengah,3,0,9,Sulawesi,61841,2955567,47.79,1.02,15967.16,0,0.0339,0.9652,0.5,1
12/13/2021,Sulawesi Tenggara,0,0,2,Sulawesi,38068,2635461,69.23,0,7651.79,0,0.0261,0.9721,1,1
12/13/2021,Sulawesi Utara,1,0,4,Sulawesi,13892,2641884,190.17,0.38,13157.28,0,0.0306,0.9664,0.25,1
12/13/2021,Sumatera Barat,1,0,0,Sumatera,42013,5519245,131.37,0.18,16281.94,0,0.0239,0.9756,1,1
12/13/2021,Sumatera Selatan,2,0,2,Sumatera,91592,8217551,89.72,0.24,7296.7,0,0.0512,0.9481,,1
12/13/2021,Sumatera Utara,4,0,0,Sumatera,72981,14874889,203.82,0.27,7131.75,0,0.0272,0.9721,2,1
12/14/2021,Aceh,0,0,1,Sumatera,57956,5247257,90.54,0,7322.3,0,0.0538,0.9462,1,1
12/14/2021,Bali,9,1,5,Nusa Tenggara,5780,4216171,729.43,2.13,27115.36,0.24,0.0355,0.9633,1.8,1
12/14/2021,Banten,5,1,7,Jawa,9663,10722374,1109.64,0.47,12381.12,0.09,0.0203,0.9793,1.67,1
12/14/2021,Bengkulu,1,0,0,Sumatera,19919,1999539,100.38,0.5,11555.16,0,0.0205,0.9792,,1
12/14/2021,DKI Jakarta,20,0,25,Jawa,664,10846145,16334.31,1.84,79698.92,0,0.0157,0.984,1.25,1
12/14/2021,Daerah Istimewa Yogyakarta,5,0,21,Jawa,3133,3631015,1158.9,1.38,43219.32,0,0.0335,0.9643,1,1
12/14/2021,Gorontalo,3,0,0,Sulawesi,11257,1180651,104.88,2.54,10029.21,0,0.0388,0.9606,,1
12/14/2021,Jambi,0,0,2,Sumatera,50058,3493357,69.79,0,8523.03,0,0.0263,0.9733,0,1
12/14/2021,Jawa Barat,39,3,78,Jawa,35378,45161325,1276.55,0.86,15685.9,0.07,0.0208,0.9782,2.17,3
12/14/2021,Jawa Tengah,16,1,35,Jawa,32801,36364072,1108.64,0.44,13382.91,0.03,0.0624,0.9359,1.33,0.25
